wavelength_nm,T,R,sigma_T,sigma_R,substrate_n
555.0,0.018978075672519686,0.4009344466312147,0.0015,0.0015,1.5
558.75,0.018408968992714266,0.39850860338061195,0.0015,0.0015,1.5
562.5,0.02121635157087069,0.4002814453553794,0.0015,0.0015,1.5
566.25,0.021624551281000742,0.40122084784598283,0.0015,0.0015,1.5
570.0,0.026148309020550167,0.40550844416390963,0.0015,0.0015,1.5
573.75,0.02613326875286004,0.4079534718294358,0.0015,0.0015,1.5
577.5,0.03000522184838565,0.41071269350590855,0.0015,0.0015,1.5
581.25,0.03315293443749745,0.4127701080135779,0.0015,0.0015,1.5
585.0,0.03619294075945153,0.412896442410989,0.0015,0.0015,1.5
588.75,0.04054698931838035,0.4175680793795691,0.0015,0.0015,1.5
592.5,0.04408859668314858,0.4185722545188586,0.0015,0.0015,1.5
596.25,0.04772550738757461,0.42199950091465416,0.0015,0.0015,1.5
600.0,0.050027147415071964,0.42264506838981664,0.0015,0.0015,1.5
603.75,0.05281087209137418,0.4236749582436391,0.0015,0.0015,1.5
607.5,0.05758950849342259,0.42567760144382866,0.0015,0.0015,1.5
611.25,0.06125164011938184,0.42463151285699274,0.0015,0.0015,1.5
615.0,0.06508489090379793,0.4249258454959456,0.0015,0.0015,1.5
618.75,0.0735495069704122,0.42346326674718326,0.0015,0.0015,1.5
622.5,0.07423874002037975,0.4183139360686591,0.0015,0.0015,1.5
626.25,0.08242453025941929,0.41760584997863776,0.0015,0.0015,1.5
630.0,0.08626783315808098,0.4161877949994783,0.0015,0.0015,1.5
633.75,0.09032615134267884,0.4083543557315656,0.0015,0.0015,1.5
637.5,0.102517912574689,0.3996289087122826,0.0015,0.0015,1.5
641.25,0.10570211581639667,0.39504189129934697,0.0015,0.0015,1.5
645.0,0.11197759809101979,0.38695211834123855,0.0015,0.0015,1.5
648.75,0.12501318066740832,0.37592133845717574,0.0015,0.0015,1.5
652.5,0.12945779650635045,0.3645338781422417,0.0015,0.0015,1.5
656.25,0.13905479155224218,0.35331038321156827,0.0015,0.0015,1.5
660.0,0.15080992996385625,0.34265560350675,0.0015,0.0015,1.5
663.75,0.1570559955018926,0.32959465021745127,0.0015,0.0015,1.5
667.5,0.16782642238980475,0.3165105553272111,0.0015,0.0015,1.5
671.25,0.1817248789729634,0.3039999922801912,0.0015,0.0015,1.5
675.0,0.19319904162998294,0.29136754680461735,0.0015,0.0015,1.5
678.75,0.2036933399567843,0.2759463912699882,0.0015,0.0015,1.5
682.5,0.21560067127771443,0.2610105259971733,0.0015,0.0015,1.5
686.25,0.22905037393644534,0.24897434264519905,0.0015,0.0015,1.5
690.0,0.24551562931366608,0.2342276010386567,0.0015,0.0015,1.5
693.75,0.2604083002896673,0.22243762575056425,0.0015,0.0015,1.5
697.5,0.27403240116166133,0.21449544873337098,0.0015,0.0015,1.5
701.25,0.28641288443464374,0.20596971218398677,0.0015,0.0015,1.5
705.0,0.2995704538299537,0.19983050267556207,0.0015,0.0015,1.5
708.75,0.30826322608359613,0.19308657949702582,0.0015,0.0015,1.5
712.5,0.3235841575658151,0.1933029614081812,0.0015,0.0015,1.5
716.25,0.3339448038696197,0.19108972872501595,0.0015,0.0015,1.5
720.0,0.34692223998579735,0.19640642484757898,0.0015,0.0015,1.5
723.75,0.3534745470597383,0.19956965114719014,0.0015,0.0015,1.5
727.5,0.3617309077789221,0.2103133861157535,0.0015,0.0015,1.5
731.25,0.36828131311930096,0.22050974313768645,0.0015,0.0015,1.5
735.0,0.3738735436745714,0.2317883837079676,0.0015,0.0015,1.5
738.75,0.3779951842173194,0.2478097599493054,0.0015,0.0015,1.5
742.5,0.3831929771717868,0.26377782107916725,0.0015,0.0015,1.5
746.25,0.3838143929135287,0.2809257010759501,0.0015,0.0015,1.5
750.0,0.38283007082089104,0.2976640697851888,0.0015,0.0015,1.5
753.75,0.3807879659252184,0.31641177672081633,0.0015,0.0015,1.5
757.5,0.38355170018721296,0.3315675180970696,0.0015,0.0015,1.5
761.25,0.3805627543625085,0.354142917300907,0.0015,0.0015,1.5
765.0,0.3771783293836583,0.3707174072687496,0.0015,0.0015,1.5
768.75,0.37360245953153753,0.3866207569961685,0.0015,0.0015,1.5
772.5,0.36999766915998245,0.40560608780972074,0.0015,0.0015,1.5
776.25,0.3700037990325925,0.42112518240237395,0.0015,0.0015,1.5
780.0,0.3668224966144061,0.4392223096666037,0.0015,0.0015,1.5
783.75,0.3619845638525418,0.45443132242635376,0.0015,0.0015,1.5
787.5,0.35864460337860876,0.4687201708838526,0.0015,0.0015,1.5
791.25,0.3582232044894978,0.48035563019113314,0.0015,0.0015,1.5
795.0,0.35319837611171173,0.4946936620452834,0.0015,0.0015,1.5
798.75,0.34923186036639603,0.5093650335176183,0.0015,0.0015,1.5
802.5,0.3456665112978267,0.5198729325445757,0.0015,0.0015,1.5
806.25,0.34564810564084736,0.5281371733254131,0.0015,0.0015,1.5
810.0,0.3431405295815578,0.536621922487718,0.0015,0.0015,1.5
813.75,0.3381560856420868,0.5470853319595083,0.0015,0.0015,1.5
817.5,0.33457514877686634,0.5569694851402666,0.0015,0.0015,1.5
821.25,0.33740033011682696,0.5637104083901749,0.0015,0.0015,1.5
825.0,0.3360868882308379,0.5718710387788173,0.0015,0.0015,1.5
828.75,0.33565280079817233,0.57734142498473,0.0015,0.0015,1.5
832.5,0.3343127620829438,0.5803070409342982,0.0015,0.0015,1.5
836.25,0.33001007780031927,0.5874545710403617,0.0015,0.0015,1.5
840.0,0.3341428691632798,0.5893353761899871,0.0015,0.0015,1.5
843.75,0.3318531208638213,0.5955300112985317,0.0015,0.0015,1.5
847.5,0.3349856016091498,0.599662302317469,0.0015,0.0015,1.5
851.25,0.33370706712001647,0.6028878430122355,0.0015,0.0015,1.5
855.0,0.33346175476096007,0.6052741268829022,0.0015,0.0015,1.5
858.75,0.3332741555568548,0.6073583196372265,0.0015,0.0015,1.5
862.5,0.3354782282566549,0.6085165049221216,0.0015,0.0015,1.5
866.25,0.3383399483259231,0.609910767969699,0.0015,0.0015,1.5
870.0,0.3392750153936077,0.6078852503313541,0.0015,0.0015,1.5
873.75,0.34339195116116517,0.6107046480653,0.0015,0.0015,1.5
877.5,0.3436654473999687,0.6101137708499289,0.0015,0.0015,1.5
881.25,0.3466719666986404,0.6096613924978129,0.0015,0.0015,1.5
885.0,0.3477643926796632,0.6112077430028822,0.0015,0.0015,1.5
888.75,0.3506293003817423,0.6087813026917254,0.0015,0.0015,1.5
892.5,0.353869760541208,0.6056606470693501,0.0015,0.0015,1.5
896.25,0.35657454507789504,0.6056430559606317,0.0015,0.0015,1.5
900.0,0.36312461839642046,0.600195875747495,0.0015,0.0015,1.5
903.75,0.3675249827442013,0.6003702549064867,0.0015,0.0015,1.5
907.5,0.36819796198778637,0.5946411507049577,0.0015,0.0015,1.5
911.25,0.372618425024596,0.59531802091144,0.0015,0.0015,1.5
915.0,0.3793917123065711,0.5931984528304483,0.0015,0.0015,1.5
918.75,0.38282066038317,0.5869805093350096,0.0015,0.0015,1.5
922.5,0.387755960306118,0.5819819197050078,0.0015,0.0015,1.5
926.25,0.3897771744678813,0.5762558652645796,0.0015,0.0015,1.5
930.0,0.3993667307442875,0.5754104216161526,0.0015,0.0015,1.5
933.75,0.40224238676364615,0.5693736198560454,0.0015,0.0015,1.5
937.5,0.4075717015951452,0.564728293963646,0.0015,0.0015,1.5
941.25,0.4121819960805645,0.5605670124319552,0.0015,0.0015,1.5
945.0,0.4181775706682468,0.5531884354463025,0.0015,0.0015,1.5
948.75,0.4241565759489359,0.5496276669599316,0.0015,0.0015,1.5
952.5,0.42997699683269935,0.5460086880323338,0.0015,0.0015,1.5
956.25,0.4370972575419643,0.5362855637962695,0.0015,0.0015,1.5
960.0,0.4443909931704179,0.530813187942657,0.0015,0.0015,1.5
963.75,0.4488435344764963,0.5255575497924193,0.0015,0.0015,1.5
967.5,0.456250649579818,0.5186870952110756,0.0015,0.0015,1.5
971.25,0.46465355070333825,0.5100148393217174,0.0015,0.0015,1.5
975.0,0.4713518104145201,0.503622590890996,0.0015,0.0015,1.5
978.75,0.4826549799863198,0.4954468125481537,0.0015,0.0015,1.5
982.5,0.483839936556297,0.490585730416882,0.0015,0.0015,1.5
986.25,0.49389563942040804,0.4790538380126877,0.0015,0.0015,1.5
990.0,0.5001274225080541,0.47446551188115577,0.0015,0.0015,1.5
993.75,0.5082274858759216,0.46497544659968265,0.0015,0.0015,1.5
997.5,0.5162926137561297,0.4576131018969404,0.0015,0.0015,1.5
1001.25,0.5244022245484109,0.44827520531894127,0.0015,0.0015,1.5
1005.0,0.5339833123315582,0.44280758867547115,0.0015,0.0015,1.5
1008.75,0.541691395329489,0.4361593559372353,0.0015,0.0015,1.5
1012.5,0.5512198165369699,0.42774798637260153,0.0015,0.0015,1.5
1016.25,0.562740498101467,0.4152642999094502,0.0015,0.0015,1.5
1020.0,0.5685721100408528,0.4100209697278709,0.0015,0.0015,1.5
1023.75,0.5757636058044345,0.4008072315488748,0.0015,0.0015,1.5
1027.5,0.5867720845554029,0.39163751635660665,0.0015,0.0015,1.5
1031.25,0.5894627998951322,0.3833108226572092,0.0015,0.0015,1.5
1035.0,0.6049134325187175,0.3739998698139506,0.0015,0.0015,1.5
1038.75,0.6147537341874758,0.3595103797816796,0.0015,0.0015,1.5
1042.5,0.6212174374465137,0.3564023835777728,0.0015,0.0015,1.5
1046.25,0.6309018683664993,0.3462708839572756,0.0015,0.0015,1.5
1050.0,0.6392791126036115,0.33528935770510054,0.0015,0.0015,1.5
1053.75,0.647272329723776,0.3249201334001551,0.0015,0.0015,1.5
1057.5,0.6590506349559664,0.3170583219306939,0.0015,0.0015,1.5
1061.25,0.6680050547823254,0.30939608154705167,0.0015,0.0015,1.5
1065.0,0.6758658041760902,0.3005429068365927,0.0015,0.0015,1.5
1068.75,0.6876571736335181,0.2894882464561273,0.0015,0.0015,1.5
1072.5,0.6933791641417096,0.2815569433071139,0.0015,0.0015,1.5
1076.25,0.7055588731987713,0.27175152355882715,0.0015,0.0015,1.5
1080.0,0.7142386688632576,0.26410388382648714,0.0015,0.0015,1.5
1083.75,0.7228978361656863,0.2523396214107294,0.0015,0.0015,1.5
1087.5,0.731667179872427,0.24668110062145007,0.0015,0.0015,1.5
1091.25,0.7402691589172334,0.2386542450700258,0.0015,0.0015,1.5
1095.0,0.7464138216499634,0.2305499374379294,0.0015,0.0015,1.5
1098.75,0.7535077522650219,0.2214857077124632,0.0015,0.0015,1.5
1102.5,0.7652249962960672,0.2130194303353952,0.0015,0.0015,1.5
1106.25,0.7757638752873821,0.2029426569476072,0.0015,0.0015,1.5
1110.0,0.7818132233646324,0.19436504340070368,0.0015,0.0015,1.5
1113.75,0.7900376225926012,0.18755889066870238,0.0015,0.0015,1.5
1117.5,0.7976612405437857,0.17982584604115182,0.0015,0.0015,1.5
1121.25,0.8050989953528757,0.17232376454891962,0.0015,0.0015,1.5
1125.0,0.8122640782221854,0.1650660645338154,0.0015,0.0015,1.5
1128.75,0.8197161373188702,0.15746201078431513,0.0015,0.0015,1.5
1132.5,0.8224945130938196,0.15261475255149096,0.0015,0.0015,1.5
1136.25,0.8322091370107516,0.14470625833614584,0.0015,0.0015,1.5
1140.0,0.8360729253982698,0.14077965570832385,0.0015,0.0015,1.5
1143.75,0.8458694239471204,0.13277082711301932,0.0015,0.0015,1.5
1147.5,0.8476577099285952,0.12592378361393206,0.0015,0.0015,1.5
1151.25,0.8543022074142138,0.12284601133573958,0.0015,0.0015,1.5
1155.0,0.861580557884622,0.11807576178660015,0.0015,0.0015,1.5
1158.75,0.864964839496247,0.11009625029366822,0.0015,0.0015,1.5
1162.5,0.8707566365341839,0.1070593581490981,0.0015,0.0015,1.5
1166.25,0.8727270190428428,0.10214205166877796,0.0015,0.0015,1.5
1170.0,0.8821517624920445,0.1005315434884185,0.0015,0.0015,1.5
1173.75,0.8817892974538685,0.09750624212131725,0.0015,0.0015,1.5
1177.5,0.8834592908721753,0.09161195243162223,0.0015,0.0015,1.5
1181.25,0.8897892237169678,0.08849351289738487,0.0015,0.0015,1.5
1185.0,0.8901905940905109,0.08623829022812794,0.0015,0.0015,1.5
1188.75,0.8937195468412745,0.08534972885287624,0.0015,0.0015,1.5
1192.5,0.8956017772227178,0.0836525825273696,0.0015,0.0015,1.5
1196.25,0.898039910436015,0.08194682164283577,0.0015,0.0015,1.5
1200.0,0.8991429286875651,0.07975630503525583,0.0015,0.0015,1.5
